term    year    instructor  dept    course.id    course.name    section    type    responses    enrollment    resp.rate    hrs.per.week    interst.in.student.learning    exp.goals    clarity    provide.feedback    importance    exp.subject    respect    overall.teaching    overall.course
Spring	2012	"SANS, T. (co-taught)"	CS	15212	PRINCIPLES PROGRAMMG	W	Lect	7	16	44%	12.29	4.43	4.43	4.43	4.29	5	4.71	4	4.43	4.71
Spring	2012	"SANS, T. (co-taught)"	CS	15212	PRINCIPLES PROGRAMMG	2	Lect	7	16	44%	11.86	4.57	4.57	4.71	4.43	4.57	4.71	4.14	4.43	4.86
Spring	2011	MICHAEL ERDMANN	CS	15212	PRINCIPLES PROGRAMMG	1	Lect	61	128	48%	10.85	4.12	4.03	4.05	3.63	3.65	4.08	4.47	4.12	3.58
Spring	2010	MICHAEL ERDMANN	CS	15212	PRINCIPLES PROGRAMMG	1	Lect	31	70	44%	9.84	4.5	4.47	4.47	4.17	4.1	4.53	4.7	4.37	3.97
Spring	2010	ILIANO CERVESATO	CS	15212	PRINCIPLES PROGRAMMG	2	Lect	7	10	70%	10.57	4.57	4.57	4.57	4.43	4.57	4.29	4.57	4.29	4.57
Spring	2012	"CERVESATO, I. (co-taught)"	CS	15212	PRINCIPLES PROGRAMMG	2	Lect	7	16	44%	12.29	4.71	4.57	4.71	4.71	4.71	4.86	4.71	4.57	4.86
Spring	2012	"CERVESATO, I. (co-taught)"	CS	15212	PRINCIPLES PROGRAMMG	W	Lect	7	16	44%	12.29	4.43	4.57	4.57	4.43	4.43	4.71	4.57	4.43	4.86
Spring	2010	WILLIAM NACE	CS	15213	INTRO COMP SYSTEMS	2	Lect	47	79	59%	10.43	3.98	4.26	4.4	3.66	4.26	4.13	4.4	4.09	3.91
Spring	2013	"ROWE, A. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	43	111	39%	15.08	4.4	4.45	4.5	4.03	4.43	4.45	4.58	4.35	4.3
Spring	2014	"ROWE, A. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	50	93	54%	14.83	4.24	4.23	4.23	4.15	4.31	4.31	4.45	4.31	4.33
Spring	2012	"ROWE, A. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	46	119	39%	11.54	4.4	4.6	4.58	3.9	4.6	4.7	4.72	4.65	4.54
Fall	2014	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	78	137	57%	15.12	4.42	4.34	4.41	4.18	4.37	4.36	4.55	4.22	4.43
Fall	2013	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	72	126	57%	14.9	4.62	4.56	4.65	4.56	4.68	4.58	4.72	4.5	4.66
Fall	2013	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	41	68	60%	14.38	4.67	4.67	4.67	4.67	4.67	4.67	4.67	4.67	4.67
Fall	2015	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	77	155	50%	14.21	4.01	4.08	4.15	3.73	4.23	4.08	4.23	3.99	4.07
Fall	2011	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	69	151	46%	11.95	4.35	4.43	4.42	3.98	4.42	4.15	4.62	3.97	4.4
Fall	2012	"OHALLARON, D. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	73	133	55%	11.39	4.4	4.37	4.44	4.25	4.45	4.35	4.53	4.38	4.53
Fall	2010	"OHALLARON, D. (co-taught)"	CS	15213	INTRO COMP SYSTEMS	1	Lect	72	137	53%	10.67	4.61	4.56	4.6	4.44	4.61	4.67	4.72	4.61	4.64
Summer	2015	NATHANIEL FILARDO	CS	15213	INTR CMPUTER SYSTEMS	M	Lect	7	17	41%	18.71	5	5	4.86	4.57	4.86	4.86	5	5	4.71
Spring	2012	"MOWRY, T. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	46	119	39%	11.53	4.18	4.5	4.48	3.72	4.41	4.46	4.59	4.35	4.48
Fall	2014	KHALED HARRAS	CS	15213	INTR CMPUTER SYSTEMS	3	Lect	20	29	69%	17.65	4.75	4.7	4.9	4.1	4.7	4.7	4.3	4.55	4.65
Fall	2015	KHALED HARRAS	CS	15213	INTR CMPUTER SYSTEMS	W	Lect	16	20	80%	15.69	4.63	4.69	4.87	4.25	4.94	4.88	4.56	4.81	4.81
Fall	2016	KHALED HARRAS	CS	15213	INTR CMPUTER SYSTEMS	W	Lect	10	13	77%	14.5	4.9	4.8	4.9	4.3	4.9	4.9	4.7	4.9	4.8
Fall	2013	KHALED HARRAS	CS	15213	INTRCMPUTERSYSTEMS	3	Lect	17	20	85%	14.35	4.76	4.71	4.65	4.35	4.71	4.82	4.65	4.71	4.53
Fall	2012	KHALED HARRAS	CS	15213	INTR CMPUTER SYSTEMS	3	Lect	10	14	71%	13.33	4.6	4.3	4.3	4.5	4.3	4.4	4.3	4.5	4.3
Fall	2011	KHALED HARRAS	CS	15213	INTR CMPUTER SYSTEMS	3	Lect	14	16	88%	11.21	4.79	4.64	4.93	4.57	4.57	4.57	4.57	4.71	4.71
Fall	2013	"KESDEN, G. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	72	126	57%	15.35	4.51	4.58	4.58	4.17	4.66	4.53	4.21	4.42	4.62
Fall	2013	"KESDEN, G. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	41	68	60%	12.6	4.5	4.63	4.52	4.17	4.58	4.4	3.9	4.47	4.5
Summer	2014	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	N	Lect	1	3	33%	24	5	5	5	5	5	5	5	5	5
Summer	2013	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	W	Lect	1	4	25%	24	5	5	5	5	5	5	5	5	5
Summer	2013	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	M	Lect	11	30	37%	19.18	4.64	4.55	4.45	4.18	4.36	4.55	4.18	4.4	4.36
Summer	2014	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	M	Lect	15	42	36%	19	4.47	4.33	4.47	3.73	4.67	4.2	4.13	4.33	4.47
Summer	2012	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	W	Lect	2	2	100%	14	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
Summer	2012	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	M	Lect	8	44	18%	12.13	3.63	3.88	4.13	2.75	4.13	3.5	3.14	3.63	3.57
Summer	2011	GREGORY KESDEN	CS	15213	INTRO COMP SYSTEMS	M	Lect	13	29	45%	10.77	4.31	4.46	4.54	3.54	4.54	4.31	4.46	4.15	4.23
Spring	2013	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	48	77	62%	16.26	4.23	4.1	4.21	4	4.25	4.15	4.02	4.04	4.33
Spring	2014	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	32	58	55%	15.6	4.38	4.31	4.41	4	4.41	4.38	3.72	4.25	4.38
Spring	2015	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	32	54	59%	12.06	4.16	4.34	4.31	3.47	4.16	4.13	3.34	4	3.94
Spring	2011	GREGORY KESDEN	CS	15213	INTRO COMP SYSTEMS	1	Lect	21	54	39%	11.43	4.33	4.52	4.43	3.57	4.48	4.1	3.29	4.1	4.48
Spring	2010	GREGORY KESDEN	CS	15213	INTRO COMP SYSTEMS	1	Lect	46	73	63%	10.61	4.37	4.26	4.28	3.82	4.59	4.41	3.76	4.39	4.26
Fall	2014	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	41	76	54%	14.65	4.59	4.34	4.35	4.02	4.63	4.32	4	4.22	4.56
Fall	2011	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	43	70	61%	12.12	4.3	4.28	4.35	4.09	4.49	4.42	4.28	4.35	4.52
Fall	2012	GREGORY KESDEN	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	51	81	63%	10.82	4.45	4.42	4.41	3.94	4.5	4.58	4.1	4.34	4.52
Spring	2013	"GOLDSTEIN, S. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	43	111	39%	15.4	4.31	4.48	4.5	3.93	4.52	4.36	4.48	4.31	4.38
Spring	2014	"GOLDSTEIN, S. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	50	93	54%	14.94	4.16	4.26	4.26	3.76	4.22	4.18	4.26	4.14	4.28
Spring	2016	"GOLDSTEIN, S. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	59	119	50%	14.51	4.2	4.39	4.46	3.76	4.47	4.38	4.26	4.2	4.21
Spring	2015	"GOLDSTEIN, S. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	36	81	44%	13.94	4.14	4.31	4.43	3.94	4.46	4.43	4.37	4.31	4.34
Fall	2016	"GIBBONS, P. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	76	166	46%	13.83	4.13	4.15	4.13	3.71	4.19	3.94	4.35	3.78	4.18
Fall	2014	"GANGER, G. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	78	137	57%	15.26	4.42	4.32	4.41	4.14	4.44	4.28	4.57	4.36	4.44
Fall	2011	"GANGER, G. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	69	151	46%	11.96	4.25	4.32	4.36	3.83	4.45	4.29	4.59	4.13	4.38
Fall	2012	"GANGER, G. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	73	133	55%	11.65	4.31	4.33	4.44	4.04	4.33	4.28	4.47	4.25	4.4
Spring	2016	"FRANCHETTI, F. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	59	119	50%	14.81	4.51	4.46	4.44	4.16	4.49	4.37	4.6	4.37	4.28
Spring	2015	"FRANCHETTI, F. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	36	81	44%	13.29	3.79	3.76	3.74	3.32	3.82	3.53	4.24	3.35	3.94
Summer	2015	"FILARDO, N. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	N	Lect	1	4	25%	8	5	5	5	3	4	5	5	5	5
Fall	2013	"Bryant, R. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	72	126	57%	14.89	4.53	4.63	4.6	4.38	4.68	4.54	4.68	4.4	4.68
Fall	2016	"Bryant, R. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	76	166	46%	14.09	4.04	4.19	4.27	3.64	4.26	4.01	4.3	3.89	4.12
Fall	2013	"Bryant, R. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	2	Lect	41	68	60%	14	4.6	4.6	4.6	4.53	4.6	4.6	4.6	4.6	4.6
Fall	2015	"Bryant, R. (co-taught)"	CS	15213	INTR CMPUTER SYSTEMS	1	Lect	77	155	50%	13.96	3.86	4.05	4.13	3.59	4.26	4.01	4.21	3.86	4.05
Fall	2010	"Bryant, R. (co-taught)"	CS	15213	INTRO COMP SYSTEMS	1	Lect	72	137	53%	10.96	4.26	4.34	4.35	4.07	4.41	4.29	4.56	4.07	4.6
Summer	2016	BRIAN RAILING	CS	15213	INTR CMPUTER SYSTEMS	A	Lect	12	20	60%	17.92	4.25	3.83	4.17	3.75	4.33	3.75	4.17	3.42	4
Spring	2011	ANTHONY ROWE	CS	15213	INTRO COMP SYSTEMS	2	Lect	32	59	54%	11.87	4.13	4.28	4.25	3.84	4.5	4.41	4.38	4.29	4.34
Spring	2015	THIERRY SANS	CS	15214	PRIN 0-0 SFTWR CONST	W	Lect	10	14	71%	15.3	3.78	2.7	3.5	2.6	3.7	2.8	3.8	2.9	3.1
Spring	2013	THIERRY SANS	CS	15214	PRIN 0-0 SFTWR CONST	W	Lect	12	12	100%	13.33	4.42	4.33	4.67	3.83	4.5	4.5	4.58	4.67	4.33
Fall	2015	THIERRY SANS	CS	15214	PRIN 0-0 SFTWR CONST	W	Lect	3	3	100%	13	3.67	3	3.33	3	4.33	3	4.33	3.33	3.67
Spring	2012	"SCHERLIS, W. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	34	85	40%	10.25	3.47	3.18	3.44	3.09	3.65	3.35	4.15	3.24	2.74
Fall	2011	"SCHERLIS, W. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	5	11	45%	6.8	4.2	4	4.4	4.2	4.6	4.6	4.6	4.6	4.4
Spring	2015	"KASTNER, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	68	95	72%	16.15	4.27	4.16	4.19	4.13	4.21	4.14	4.42	4.09	4.09
Spring	2014	"KASTNER, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	64	140	46%	13.93	3.97	3.97	3.95	3.74	4	3.85	4.18	3.81	3.84
Spring	2013	"KASTNER, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	34	87	39%	11.52	4.09	3.79	3.82	3.74	3.85	3.62	4.35	3.56	3.76
Spring	2015	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	68	95	72%	15.93	4.46	4.29	4.44	4.31	4.46	4.43	4.38	4.37	4.09
Spring	2016	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	56	101	55%	14.72	4.48	4.36	4.46	4.3	4.59	4.41	4.64	4.39	4.42
Spring	2014	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	64	140	46%	14	4.37	4.43	4.35	4.13	4.27	4.32	4.43	4.33	4.06
Spring	2013	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	34	87	39%	11.5	4.35	4.09	4.18	4.06	4.21	4.06	4.53	4	3.76
Fall	2016	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	52	93	56%	17.63	4.49	4.27	4.33	4.24	4.59	4.45	4.65	4.24	4.33
Fall	2015	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	60	94	64%	15.6	4.47	4.35	4.38	4.22	4.48	4.47	4.48	4.35	4.18
Fall	2014	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	53	108	49%	14.1	4.44	4.46	4.44	4.27	4.48	4.42	4.27	4.31	4.25
Fall	2013	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	65	139	47%	12.28	4.74	4.63	4.54	4.51	4.62	4.66	4.63	4.66	4.43
Fall	2012	"GARROD, C. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	46	99	46%	11.07	3.98	3.62	3.73	3.53	3.8	3.69	3.64	3.67	3.16
Spring	2016	"BLOCH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	56	101	55%	14.55	4.77	4.52	4.59	4.52	4.73	4.66	4.79	4.68	4.5
Fall	2016	"BLOCH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	52	93	56%	17.49	4.86	4.43	4.53	4.61	4.78	4.76	4.92	4.75	4.47
Spring	2012	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	34	85	40%	10.32	3.65	3.26	3.39	3.23	3.61	3.45	4.03	3.32	2.77
Fall	2015	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	60	94	64%	15.59	4.32	4.3	4.33	4.15	4.37	4.25	4.53	4.15	4.18
Fall	2014	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	53	108	49%	14.15	4.38	4.42	4.45	4.15	4.53	4.34	4.55	4.26	4.25
Fall	2013	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	65	139	47%	12.32	4.38	4.48	4.42	4.29	4.43	4.32	4.63	4.18	4.32
Fall	2012	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	46	99	46%	11	3.61	3.41	3.5	3.41	3.53	3.52	4.11	3.35	3.11
Fall	2011	"ALDRICH, J. (co-taught)"	CS	15214	PRIN 0-0 SFTWR CONST	1	Lect	5	11	45%	7.25	4.25	4.5	4.5	4.5	4.75	4.75	4.75	4.5	4.75
Summer	2013	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	3	10	30%	12	4.67	4.67	5	5	5	5	4.67	5	5
Summer	2010	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	8	16	50%	11	5	4.75	4.88	5	4.88	4.88	5	5	4.75
Summer	2014	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	9	15	60%	10	4.78	4.33	4.67	4.78	4.67	4.78	4.67	4.78	4.67
Summer	2011	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	4	9	44%	9.5	4.5	4	4.5	4.5	4.5	4.5	4	4.5	4
Summer	2015	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	12	23	52%	9	4.92	4.92	4.92	4.75	4.83	4.92	4.92	4.92	4.83
Summer	2012	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	S	Lect	6	10	60%	8.5	4.83	4.67	5	4.83	5	4.83	4.83	4.83	5
Spring	2013	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	35	89	39%	5.17	4.59	4.39	4.35	4.44	4.21	4.03	4.59	4.29	3.77
Spring	2014	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	44	83	53%	4.86	4.18	3.91	4.05	3.82	4.02	4.09	4.2	3.86	3.34
Spring	2012	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	40	85	47%	4.7	4.32	4.05	4.17	4.3	3.98	4	4.6	4.23	3.63
Spring	2011	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	36	82	44%	4.58	4.22	4.19	4.06	4.03	4	4.03	4.28	3.94	3.42
Spring	2010	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	53	96	55%	4.09	4.43	4.06	4.11	4.02	3.75	3.85	4.36	3.89	3.15
Spring	2015	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	48	100	48%	4	4.11	3.66	4.11	4.04	3.98	3.91	4.07	3.77	3.17
Fall	2013	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	52	109	48%	5.25	4.1	4.16	4.14	4	3.8	3.88	4.12	3.75	3.35
Fall	2011	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	41	103	40%	5.22	4.27	4.17	4	4.05	3.59	3.83	4.37	3.8	3.17
Fall	2010	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	33	80	41%	4.81	4.58	4.58	4.52	4.42	4.52	4.42	4.64	4.45	3.88
Fall	2012	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	53	113	47%	4.77	4.47	4.45	4.42	4.43	4.32	4.34	4.53	4.4	3.94
Fall	2014	THOMAS KEATING	CS	15221	TECHNCL COMMUNCTN CS	1	Lect	51	95	54%	4.34	4.36	4.24	4.32	4.28	4.2	4.2	4.38	4.08	3.48
Spring	2015	"STEHLIK, M. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	9	16	56%	5.67	4.78	4.78	4.78	4.89	4.89	4.89	5	4.78	4.67
Spring	2016	"SANS, T. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	6	10	60%	5.75	4.25	4	4	4.25	4.25	4	4.25	4.25	4.5
Spring	2010	"KARATSOLIS, A. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	8	11	73%	7.25	3.88	4.13	4.25	3.88	4	3.88	4.25	4.43	3.5
Fall	2011	"KARATSOLIS, A. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	12	15	80%	9	4.83	4.5	4.67	4.5	4.83	4.58	5	4.75	4.08
Fall	2010	"KARATSOLIS, A. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	3	18	17%	4	4	3	3	3.5	3.67	3	4	4	2.67
Spring	2016	"HODGES, A. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	6	10	60%	7.4	4.83	4.83	4.67	4.5	5	4.83	4.83	4.83	4.33
Spring	2015	"HODGES, A. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	9	16	56%	5.67	4.22	4.33	4.33	4.44	4.33	4.44	4.89	4.22	4.11
Fall	2011	"CERVESATO, I. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	12	15	80%	8.82	3.75	3.83	3.83	3.5	3.75	3.75	4.42	4	3.92
Fall	2012	ANDREAS KARATSOLIS	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	16	22	73%	7.63	4.81	4.81	4.56	4.56	4.88	4.81	5	4.88	4.56
Spring	2014	ADAM HODGES	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	13	14	93%	7.31	3.92	4.08	4	3.69	4.23	4	4.54	3.54	3.08
Spring	2010	"ABU GHAZALEH, N. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	8	11	73%	6.88	4.38	4.13	4	4	4.13	4.25	4.38	4.13	3.5
Fall	2010	"ABU GHAZALEH, N. (co-taught)"	CS	15221	TECHNCL COMMUNCTN CS	W	Lect	3	18	17%	4	3.67	2.67	2.33	3	3.33	3	3	3	2.33
Spring	2013	DAVID KOSBIE	CS	15237	ST: MOBILE WEB APPS	1	Lect	62	108	57%	14.47	4.6	4.1	4.32	4.03	4.73	4.16	4.48	4.45	4.27
Fall	2012	DAVID KOSBIE	CS	15237	ST: MOBILE WEB APPS	A	Lect	52	92	57%	12.62	4.79	4.25	4.52	4.43	4.67	4.25	4.61	4.46	4.42
Spring	2014	"KOSBIE, D. (co-taught)"	CS	15239	ST SFTWR DEV SOCL GD	A	Lect	14	21	67%	13.14	3.29	2.5	2.86	3	3.79	2.86	3.36	3.14	3.29
Spring	2013	"KOSBIE, D. (co-taught)"	CS	15239	ST SFTWR DEV SOCL GD	A	Lect	14	21	67%	13	4.43	4.14	4.29	4.21	4.57	4.21	4.57	4.5	4.14
Spring	2014	"DIAS, M. (co-taught)"	CS	15239	ST SFTWR DEV SOCL GD	A	Lect	14	21	67%	13.5	3.29	2.46	2.77	3.08	3.85	3.23	3.77	3.08	3
Spring	2013	"DIAS, M. (co-taught)"	CS	15239	ST SFTWR DEV SOCL GD	A	Lect	14	21	67%	13	4.29	4.07	4.29	4.21	4.71	4.21	4.64	4.21	4.14
Fall	2012	YONINA COOPER	CS	15251	GRT THERTCL IDEAS CS	2	Lect	11	18	61%	12.91	4.64	4.73	4.45	4.64	4.55	4.18	4.64	4.36	4.36
Fall	2011	YONINA COOPER	CS	15251	GRT THERTCL IDEAS CS	2	Lect	10	16	63%	12.5	3.5	3.4	3.5	2.9	3.1	2.5	4.2	2.9	3.2
Fall	2010	YONINA COOPER	CS	15251	GRT THEORTICAL IDEAS	2	Lect	5	22	23%	12.2	4.6	4.6	4.6	4.6	4.6	4.8	4.8	4.4	4
Spring	2013	"VON AHN ARELLANO, L. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	101	155	65%	19.96	3.7	4.28	4.21	3.4	4.26	4.42	3.92	4.29	4.14
Spring	2014	"SUTNER, K. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	72	113	64%	18.34	4.39	4.13	4.2	3.87	4.51	4.31	4.41	4.24	4.13
Spring	2014	"SLEATOR, D. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	72	113	64%	18.04	4.1	3.9	3.97	3.66	4.19	3.92	4.32	3.71	3.99
Spring	2010	"SLEATOR, D. (co-taught)"	CS	15251	GRT THEORTICAL IDEAS	1	Lect	88	159	55%	13.15	2.93	2.77	2.76	2.38	2.92	2.61	3.16	2.33	3.14
Spring	2012	"SLEATOR, D. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	105	188	56%	13.1	3.54	3.09	3.01	2.84	3.42	2.73	3.71	2.68	3.52
Fall	2010	"SLEATOR, D. (co-taught)"	CS	15251	GRT THEORTICAL IDEAS	1	Lect	24	60	40%	13.5	3.63	3.58	3.5	3.13	3.67	2.63	4.04	2.5	3.92
Spring	2013	"RUDICH, S. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	101	155	65%	19.82	3.36	2.89	2.93	2.74	3.28	2.29	3.88	2.42	3.67
Fall	2015	"PROCACCIA, A. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	87	110	79%	16.93	4.61	4.47	4.44	4.31	4.68	4.51	4.75	4.49	4.47
Fall	2013	"PROCACCIA, A. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	81	108	75%	16.89	4.58	4.43	4.42	4.22	4.51	4.52	4.68	4.58	4.37
Spring	2013	"ODONNELL, R. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	101	155	65%	20.06	4.83	4.61	4.54	4.56	4.73	4.78	4.74	4.82	4.34
Spring	2015	"ODONNELL, R. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	106	170	62%	16.63	4.67	4.49	4.48	4.19	4.67	4.49	4.75	4.58	4.34
Spring	2016	"ODONNELL, R. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	126	196	64%	14.99	4.74	4.66	4.73	4.45	4.73	4.71	4.73	4.75	4.65
Spring	2012	"ODONNELL, R. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	105	188	56%	13.11	4.11	4.06	4.08	3.63	4.25	4.27	4.19	4.26	3.77
Spring	2011	LUIS VON AHN ARELLANO	CS	15251	GRT THEORTICAL IDEAS	1	Lect	115	189	61%	13.68	4.48	4.5	4.52	4.01	4.63	4.6	4.1	4.7	4.55
Spring	2016	"HAEUPLER, B. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	126	196	64%	15.29	4.65	4.44	4.49	4.34	4.58	4.5	4.69	4.46	4.57
Fall	2016	"GURUSWAMI, V. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	60	101	59%	17.1	4.42	4.27	4.35	4.1	4.5	4.2	4.5	4.05	4.38
Fall	2014	"GURUSWAMI, V. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	83	144	58%	17.04	3.88	3.86	3.91	3.22	3.95	3.72	4.12	3.68	3.56
Fall	2012	"GURUSWAMI, V. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	51	93	55%	13.25	4.29	3.98	4	3.63	4.12	4.1	4.31	4.1	3.67
Fall	2011	"GURUSWAMI, V. (co-taught)"	CS	15251	GRT THERTCL IDEAS CS	1	Lect	40	77	52%	12.88	3.82	3.93	3.93	3.56	4.03	3.72	4.36	3.52	4.05
Fall	2010	"GUPTA, A. (co-taught)"	CS	15251	GRT THEORTICAL IDEAS	1	Lect	24	60	40%	13.48	4.54	4.42	4.5	4.21	4.67	4.54	4.46	4.58	4.25
